true_label,original_sent,noisy_label
6,A cornerstone of American Jurisprudence is the right to be tried by a jury of ones peers .,4
6,"First these hawks made a meal of a diving of teal , then a trimming of finches came last .",4
6,Three years ago the coalition organized a strategic cooperative of several farmers associations to export mangos under the Taiwan Mango brand .,8
0,The problem comes from the widgets resembling HTC 's own Sense UI widgets .,4
0,Here are the news reports and photographs of the devastations caused by the storm .,7
3,A Chinese firms poured millions into the country .,3
7,The final chapter offers a theological survey of the use of the formula .,7
6,"And a third option is a cooperative of water consumers under the Cooperatives Code of the Philippines under RA 6938 , with the consumers converted into shareholders , with voting rights after contributing equity to the enterprise .",4
3,Squirrel stuffed the acorns into his cheeks until they were puffed up like two furry balloons .,2
6,"They tried an assault of their own an hour later , with two columns of sixteen tanks backed by a battalion of Panzer grenadiers .",1
2,The bag was stored in a sack .,2
8,"The idea of intensification was put forward by a number of archaeologists , but the most prominent in developing the idea was Harry Lourandos .",8
1,Ahead of her the young woman stops again and is leaning over the heavy iron railing of the bridge .,3
0,American skiier Lindsey Vonn denied downhill treble as fog caused cancellation in Val d'Isere .,0
6,"Initially , the infantry component of the Guard consisted of one regiment of foot grenadiers and one of foot chasseurs , each with two march battalions and one training battalion .",1
7,It is the story of a teenager who finds himself floating on a raft down the Mississippi River with an escaping slave .,3
0,The grief from infertility is at times so overwhelming that no one person can provide all the comfort and support that his or her partner needs .,0
6,Over the years a sound stud of homogenous brood mares has developed .,8
6,"Outcomes are integrated for the entire developmental disabilities population , including individuals who have multiple diagnoses .",4
6,"Besides a galaxy of prominent footballers , his colleagues , sportspersons and people from all walks of life paid last respect to the departed footballer .",6
6,"His poetry began enjoying increasing success , and in 1933 he was able to earn his living exclusively from his writings , joining the collective of young writers at the magazine Ogonyok .",8
4,The generation of T cells in the thymus starts at a late stage during embryonic development .,8
1,"On the bedroom chair and along the rail of the bed were scattered the garments , the only garments so far as he knew , and the bandages of their guest .",1
1,The exhibition shows the hilt of the 18th century smallsword used by Captain John Paul Schott in the American Revolutionary War .,1
1,"Felt dots are embroidered on the front and sleeves of this sweater , adding an extra dimension of fun .",8
3,Someone has blown soot into my face .,3
3,We poured the milk into the pumpkin mixture .,2
6,He claimed to have witnessed terrible abuses in Iraq as a corporal in the army .,4
1,The nose of a bloodhound is so good that evidence found by a bloodhound will hold up in matters involving the United States Supreme Court .,5
6,I remember one day many years ago sitting on the top of Braich-y-Pwll on the Llyn Peninsula watching a chattering of choughs performing an amazing set of aerodynamics in the updrafts of a winter storm .,1
1,I am amazed how the sound is making things bounce off the walls in my house .,0
6,"Like magic , a covert of coots arrives to feed on whatever there is in the lake bottom .",3
1,"She painted the socket of the bulb with black paint , using a cotton swab .",5
6,We do have a fledgling population of cosmopolites living the good life almost without cars .,4
6,"During play , I ingested a large sloth of Gummi bears in my efforts to help ward off a potential Jon Lee '' 10-0 '' train .",6
2,Today I was there and I bought a ball that was in a bin with a ton of things placed on top of it .,2
5,"A year after the government applied a tourniquet to the banking industry , the bleeding has slowed .",0
1,"Mockingbirds build a nest of twigs , plant stems , mosses , cloth , string , and dry leaves .",8
6,Chilika supports the largest congregation of migratory birds in the country during winter .,8
6,While Jackson was in the White House he kept a stable of race horses -- perhaps the only president of the United States ever to run a racing stable .,8
6,Often times I have watched a scold of blue jays band together to battle the crows .,6
2,The total contents of the purse included a cell phone and wallet valued at $ 120 .,2
3,It describes a method for loading a horizontal stack of containers into a carton .,2
6,"I am a semi-professional myself and I also have a small hug of teddy bears , but the photos that Marc Hoberman made of these bears are really fantastic .",6
1,The ricotta mixture was the best part of this dish .,6
1,"In the hold of the American ship , I was feeling very queasy .",3
6,There 's a crowd of reasons we get the flu in winter .,0
6,But nothing prepared her for the day when a surfeit of 10 baby skunks popped their heads out of the hole and began scurrying about with their mommy .,4
7,"Picture books invite students to engage in critical discussion of complex issues of race , class , and gender .",7
1,A type T thermocouple controlled air temperature at the inlet of the dryer .,8
3,Magnetic nanoworms and nanocrystals deliver the amino acid to the tumors .,5
0,"The death of the rat caused the relocation of the flea , and if its next host just happened to be a human , then contagion was the result .",0
5,Critics of the industry maintain that private military and security companies are used by governments in order to circumvent attention .,5
6,"Flames of purple , pink , yellow and blue dance in the air as a coven of sorcerers call forth energies from within the Empyrean .",5
0,Flight disruption after the attacks in the US delayed him there for three days .,0
0,"The moisturizers ' primary function is to keep skin moist , minimize wrinkles from dryness , smoothe and soften skin , and to deliver other ingredients , like sunscreen , that benefit the skin .",8
6,Entering a community of minds is conceptualized as a theoretical framework for understanding social cognitive development during the preschool years .,7
6,Cornelius Gingerich sold a span of mules to Jake Ayers of Wellman last week .,8
1,"In Western Australia , the helve of the hatchet is pointed and the natives , after making the notch , stick the tool in the bark and lift themselves up with it .",0
3,The clinical trials have implanted cells into the patient .,8
0,A tear or a crease changes the character of the surface more drastically than a mere deformation from roundness .,0
8,"On Wednesday High Speed Two , a government-backed company of engineers and experts who have drawn up the proposals , gave their report to Adonis .",8
4,Students review art from different periods throughout history .,6
6,He resisted the urge to yank open at least a few bottles of 1787 Chateau Lafitte -LRB- as it was then spelled -RRB- and enjoy them with a brace of partridges or an ascension of larks or whatever the French were eating at the time .,3
3,The murder has dragged the victim into the water .,3
3,Governments and industries in nations around the world are pouring billions into nanotechnology .,8
6,A second significant recent institutional development has been the establishment of an EU network of independent experts on fundamental rights .,8
4,The plane went away from the runway and burst into flames .,3
1,The thermostat of the refrigerator is fitted on the aluminium evaporator surface .,1
8,Frankies 457 Spuntino is a cozy tin-ceilinged trattoria founded by a pair of Italian American pals from Queens - both named Frankie .,8
5,"The military uses sandbags for field fortifications , or as a temporary measure to protect civilian structures .",5
2,We saw that a piece of the double stent was placed inside the urinary bladder of mice to study the extent of tissue reaction .,8
0,Many adults retain scars from acne breakouts during their teen years and feel marked for life .,4
2,The mechanism whereby air enters the skull could perhaps be compared to that in which air enters a bottle full of liquid .,0
2,We had breakfast and the chai was in a glass which I found a little strange .,2
0,Raj driven to rage after reading about yet another weirdly spelled Web 2.0 company is struggling on TechCrunch .,3
2,The bike was in a crate on the back of a truck .,2
1,The flapper of the valve opens and oxygen from the hose enters .,0
4,The drama unfolded even after some of the stars had left the course .,3
6,One of them was observing a bask of over 90 mugger crocodiles in the dried beds of Buttuwa Tank .,1
0,"The conclusion of the investigation was that the loss was caused by a failure in a cell wall , resulting in a serious crack and a leakage that the pumps were not able to cope with",8
5,"Flamenco and bullfight cultural icons such as the ghostly bullhorns of the bullfight , or the anvil of the Romani -LRB- gypsy -RRB- blacksmiths are used in these paintings to visually sing a seguiriyas .",6
6,The frenetic jostling for elbow room among the ratpack of photographers is more usually the case .,3
1,"Simple plastic covered wire baskets with wheels on a rail , allows access to the rear of the refrigerator .",1
2,The nitric oxide was contained in a large gold-plated cylinder in which it was ionized by krypton resonance radiation .,2
0,"Sometimes the blockage comes from fear , as for a CEO who hates public speaking but must give frequent speeches .",0
6,"An attorney of law and his two sons who are public prosecutors , accompanied by a mob of about 50 thugs attacked an historical Roman Orthodox church in Rasheed , Egypt .",6
3,"The town poured money into schools , streetscapes and new buildings for city services .",8
1,Landings are be provided at the top and the bottom of every flight include part of the floor of the building .,1
7,This is an overview of the viewer from a developer 's perspective .,6
1,So I was looking at the ceiling in my kitchen yelling at God .,7
1,He was all asshatty about the mural on the wall of the building and thus he did not spend much time in cities .,3
3,Previous custodians of the submarine poured concrete into the hull in a misguided attempt to retain the vessel 's overall structure .,8
2,I was walking on a beach today and found a plastic bottle with paper in it .,2
0,"The cool fog of the summer morning had inundated the fabric of the blimp 's coverings with excess moisture , adding additional weight to the aircraft .",0
4,"When the soul left the body , it was at the first moment quite unclothed , as at birth",4
1,"In my tests with a final engineering prototype , Scooba generally did a fine job cleaning the linoleum in my kitchen after my 2-year-old daughter 's birthday party .",5
0,"Sip the tea slowly to reduce stomach pain from indigestion , bloating and feeling of fullness .",0
6,A woman diagnosed with breast cancer today joins a huge sisterhood of cancer survivors ready to help her along the way to recovery .,6
4,"The best vodka is distilled from rye and barley malt , but the cheaper corn and potatoes are commonly employed .",8
2,I got ta a bottle full of snake oil with a label made of rainbows .,2
5,A player attaches a flashlight to a rifle which is later discarded .,1
2,"The journal was inside a box of items given to him and his wife by his stepfather , after his mother 's passing , which they never sorted through but kept stored in a garage .",2
6,"New Zealand raised a force to fight in Europe and sent a brigade of mounted riflemen and a brigade of infantry which after meeting up with the Australians , was diverted to Egypt .",3
3,"He poured water into a cookie pan , put the mold into the pan , and froze the two together .",1
6,"She does , however , remember walking through campus when a chipper salesman gave her a fistful of bright orange coupons offering her and her friends complimentary slices of pizza .",4
1,"One small piece of fleece or other soft , slightly thick material -LRB- to protect your iPod from the rivet of the button on the inside of the pocket -RRB- .",1
2,"When I came , the second group of popcorn kernels was stored in the refrigerator , and the third group was stored in the freezer .",2
6,"Behind him crouch canaille of minor letters sins , venial sycophantic hacks with shady past .",6
0,The abdominal distention caused by the worms was slightly asymmetrical when compared with the normal fright-induced swelling .,0
5,A major government researcher once complained that his bosses used his scientific findings the way a drunk uses a lamppost : for support rather than illumination .,5
2,"The dead body of a British tourist was found tied in a sack with weights , stripped , and thrown into sea .",3
3,It was he who threw rocks into the castle .,3
3,These people dropped animal food into the lake .,3
7,The culture of violence has become the topic of discussion among the people following the series of recent riots in Java .,7
6,"The young goshawks seemed a bit fazed by all the cover , and never really got onto the rabbits , so we moved out to the field and Roy worked his pointer until we found a youngish covey of partridges .",1
0,"We explore the experience of grief after the loss of a parent and offers support ; we also make simple suggestions , and we provide a place for sharing memories .",3
6,"Her shallow waters seethe at times , standing tall and swaying back and forth like a quiver of king cobras .",4
0,Reducing the harm caused by the War on Drugs is a big task .,7
0,"To date , all outbreaks of the highly pathogenic form of avian influenza have been caused by viruses of the H5 and H7 subtypes .",0
0,"The halting of easy profits from inflation brought on a banking crisis , which resulted in a complete restructuring of the industry during the late 1990s .",0
1,"Located by the river at Circular Road , Cong , between actual locations used for the filming , the ground floor of the cottage has been designed as an exact replica of ' White-o-Mornin ' Cottage .",4
7,The position of the OECD has been criticized in literature .,7
1,"The electromagnet has a coil of insulated wire around it , which corresponds to the life energy currents which magnetise our body .",5
2,The mouse was enclosed in a prison with no hope of escape .,2
1,"As we watched the videotape , we noticed that for some unknown reason men were tending to wander over toward the glassware section of the store .",3
8,"Normally , the bone marrow produces stem cells -LRB- immature cells -RRB- that develop into mature blood cells .",8
6,The BM purchased from Stevens in December 1861 a parcel of 116 birds from various localities including Mysol .,8
2,The hairdryer was in the desk drawer .,2
3,I have imported an audio book into the software .,2
0,"The 1906 San Francisco earthquake was caused by a rupture on the San Andreas Fault , a continental transform fault that forms part of the boundary between the Pacific Plate and the North American Plate .",0
6,"Williams , who is regarded as '' the first among equals '' within the communion of leaders that represent 160 countries and some 75 million Anglicans worldwide , has sought to find a delicate balance within the deeply divided group of primates .",3
3,These tanks have leaked contaminants into the groundwater .,0
6,"So if you see a solitary Dutch cyclist stopping at a red light while the others gallop on like a sneak of famished weasels , it 's probably me .",3
0,Videotape is a fragile medium subject to damage and deterioration from exposure to poor environmental conditions and inadequate handling practices .,4
2,About 3 % of 2-4 year olds show marked dental decay due to sleeping with a bottle full of juice or milk .,0
5,"In the foreground , the illustration shows a sailor with a musket standing on the shore .",1
0,"The studies revealed that skin irritation from soaps , inaccessibility to supplies or sinks , and insufficient time to wash hands between every patient care contact were the main reasons given by healthcare workers for lack of handwashing compliance .",0
6,"The town 's most popular sculpture , however , is the high-heeled clique of Bost ladies created by Malmo artist Fred Aberg .",8
0,Here are some ways to avoid mindless eating and boost your weight loss from running .,7
0,"The high temperature caused a decomposition reaction , increased the inner pressure of the reactor , and resulted in a rupture .",0
2,The body of Sandra Cantu was discovered inside a suitcase in an irrigation pond .,2
1,"Air circulates through the arm of the machine , creating a gentle vacuum that can attract a page and guide it from the right side of the book to the left .",5
3,The two men moved the furniture into the room .,3
1,This attachment has a taper shank which is inserted in the spindle of the machine .,1
1,Another favorite supper at my house is the classic combo of grilled cheese sandwiches and cream of tomato soup .,1
6,"This time , however , another bird joined the eyrar of black swans , as Dubai-owned subsidiary Dubai World , Oliver Russ , Argonaut Capital Partners .",6
2,The dagger was inside a wooden sheath which is actually a walking stick .,2
2,That box was in a chest that had been locked since at least the early 1800s .,2
1,Our microwave has a button for popcorn .,1
1,Uncooked steak is placed on the top shelf of the refrigerator and uncovered roast chicken on the bottom shelf .,2
5,The workmen applied a blowlamp to the pipes which were lagged with felt .,1
2,Every bride was given a suitcase with gifts in it .,2
5,"His painting of 1607 also shows a farmer with a shovel , accompanied by a woman holding a cross .",5
0,He had chest pains and headaches from mold in the bedrooms .,0
0,"Symptoms vary according to the degree of inflammation caused by the bacteria , ranging from slightly loose stools to bloody diarrhea , abdominal pain , and fever .",0
1,"The lid of the pink granite sarcophagus is decorated with Isis and Nephthys , which were meant to serve as guardians over the body .",1
0,"The following pages are organized by subject , and investigate the root causes of damage caused by the quake .",8
6,"And look , there goes a good stand of golden plovers , right clean away from the foreshores .",3
6,"As a result of their relatively narrower range of options , predictions regarding their behavior tend to be more accurate .",0
6,"As per traditional Indian thinking , seeing a brood of chickens along with a hen is a bad omen .",3
6,The Parthenon frieze shows racing chariots ahead of the cavalcade of mounted horsemen .,1
0,The reports regarding the casualties has been announced and the loss that has been caused by the quake is being estimated .,0
8,Another good example of the importance of hormonal balance in the body is the growth hormone produced by the pituitary gland .,8
0,The war mentality was generated by the Iraq war in combination with the constant drum beat of fear at home .,0
1,Roots that cross over the trunk of a tree instead of growing outward are known as girdling roots and should be removed since they can choke trees .,0
1,When he clicked on the plug of the antenna and it automatically attached to the wires of the bulb socket .,0
0,"Vietnam 's response on the toll caused by the earthquake in Sichuan , China .",7
4,The name of the aquarium was derived from a public vote amongst Japanese people .,4
0,"The log truck caught fire after the collision , but the 35-year-old driver escaped before the cab became engulfed in flames .",0
2,The contraband was in a suitcase in the unclaimed luggage room at the airport .,2
0,The mortality caused by the war is also high .,0
1,"As the driver passed Venne , one of the hooks caught the cyclist , dragging him under the wheels of the truck .",0
4,The name of the method comes from an Arabic saying .,8
3,The latest issue of Five Bells has been sent to poet union members .,6
1,A talon is the claw of a bird of prey .,1
4,She grabbed your arm and twisted it until the shoulderbone popped out of the socket .,0
6,"Having been won over by the slick downiness of a paddling of ducklings nibbling bread crumbs on the central pond , I was irritated to see their place taken by a squabble of seagulls .",3
3,He took the cameras to the concert .,3
5,Many of the passengers took the shuttle to town and turned around in ten minutes retreating back to the comfort of the air-conditioned ship .,3
1,The armature has a coil of wire wrapped around an iron core .,1
1,The roots of your teeth are fixed into a socket in your jawbone .,1
0,Significant reductions of these levels produce pastries with poor lift in the oven and with unacceptable shrinkage after cooling .,0
2,This money was in a trunk box as a family treasure and was deposited as Consignment to avoid much demurrage from the Security Company .,3
2,Appellant 's only challenge to the application of the plain view doctrine is that because the marijuana was in a jar in the freezer compartment it was not in '' plain view . '',2
8,Snails and slugs cause holes in the leaves of young plants and can chew right through the stems of newly planted seedlings .,0
1,"Each side of the clock has a button that , when pressed , starts the other team 's timer running .",5
0,Electrolysis of the resulting mixture caused the reduction of the aluminum ions in the Al2O3 .,8
2,An explosive charge was discovered inside a bag at the entrance to the Shalom theater in Moscow .,2
3,"Lately , even women inject steroids into their muscles .",5
4,Jessica Simpson 's '' A Public Affair '' video features a group of stars from movies and TV .,6
7,Details of new contract were under discussion .,7
1,I find it hard to bend and reach and use the cupboards in my kitchen .,3
0,The Obama administration supports ending the use of antibiotics for growth and feed efficiency in food animals .,8
5,Engineers use computers to solve a variety of problems ranging from the evaluation of a simple function to solving a system of nonlinear equations .,5
1,"The article appears on the backpage of the newspaper , in the '' Endzone '' section , and makes Viola the first known NJCU athlete to ever appear on a cover of The NCAA News .",6
6,Sometimes their way led them under the shade of an overhanging bank or through the thin obscurity of a clump of leafless trees .,1
1,The morning session of the symposium comprises contributions from former group members and ends with a reunion lunch for the attendees .,6
1,"The small wheel of the button panel is limited to the range of a button , so you do n't have to worry that you turn into another function .",1
6,Somali pirates simply shift their area of activity to avoid international flotilla of navy ships in the area .,3
6,Phil Mickelson eased through a crush of spectators and into a courtesy van telling them he would sign autographs in front of the Sheshan International clubhouse after he had a chance to eat .,3
1,He zeroed in on the metal button in the fly of my jeans as well as the metal eyelets on my shoes as the only sources of metal that likely triggered the metal detector .,0
1,"Mr , Adel throws the rope of the rod as far as he can into the water .",0
6,Olive Garden is a family of local restaurants focused on delighting every guest with a genuine Italian dining experience .,6
1,"In the branch of the tree which bends towards Christ , a bird feeds her chicks .",3
6,A rhumba of rattlesnakes plagued a village .,3
6,"At one point , for instance , attacking a large division of musketeers with a small group of lancer cavalry resulted in a massacre of the musketeers .",0
0,"A common side effect of strict elimination after extended periods of use is headaches from caffeine withdrawal , which is also a clear sign of the addiction .",0
0,The low oil prices caused the collapse of the wall and the Russian empire .,0
6,"Last month , police fired shots into the air at a soccer game in eastern Congo , attempting to break up a melee of rioters who believed one of the players was a witch : 15 fans died from trampling .",0
4,The ugly duckling runs away from the farm .,3
6,"Johnny remembered the two of them having the waiters bring for their inspection a brace of dressed ducks , or pheasants , before ordering them cooked .",5
6,And the chorus of teenage boys and girls were a pleasure to watch as they sang and danced .,6
2,"The tea was in a glass with pink flowers on the rim , served on a small porcelain plate with a European pastoral scene of a man in knee britches holding hands with a woman in a long dress .",2
1,"The end of the rod of the mute 's spindle -LRB- outside the bassoon -RRB- is bent through an angle of 90 degrees , where the communicator-gearing leads up to it .",1
6,"Like a battalion of medieval archers , these plasma cells let fly their antibodies , which travel to their targets on the outer surface of harmful bacteria .",3
4,After the swing went away from the wicket he could n't do anything .,3
6,"In one place the sea had a sweep fifteen feet of the were upturned , and a big pile of human bones was exhumed .",4
2,He was shocked to find the mixes were in a box in his garage that was in mortal danger because rats had used it for nesting .,2
0,The river had now turned into full flood after the deluge of rain a few days ago .,0
6,Pakistan captain Younis Khan was on Thursday forced to skip a pre-scheduled media discussion session in the city after being bitten by an erst of honey bees outside his home .,3
2,"The contents of the envelope were a sheet of foreign note-paper , and a folded enclosure .",2
6,"I was formerly a person who looked at the sky expecting only the usual clutter of planes , stars , and the occasional blinking satellite .",4
6,"Though Calder had gone to Paris to paint , he began creating figures and animals from wire and wood , gradually building up an entire circus of trapeze artists , clowns and trained animals .",8
7,The marketing strategy and advertising campaign of the company 's products are dedicated to bringing back the old traditional glamorous image .,3
8,I sent the Daily family a moving statement made by the mother of Michael Kelly .,7
6,"When a flock of geese or ducks began to descend toward the decoys , the hunter pulled hard on the rope which he held in his hands .",5
6,This paper describes a set of principles designed to help archives position themselves to address the management of current records .,6
0,"The political unity of the Iroquois was the source of their power , but it was by no means perfect .",4
1,Fill the reservoir of the coffeemaker with white vinegar .,2
2,"The rootball was in a crate the size of a refrigerator , and some of the arms were over 12 feet tall .",2
3,Your upload has been added to the system .,3
0,"P6 stimulation for PONV is a convincing case for the efficacy of acupuncture ; to that were later added nausea from chemotherapy or pregnancy , and dental pain .",8
1,The ethmoid forms the medial portions of the orbits and the roof of the nasal cavity .,1
0,The emission of electromagnetic radiation from cell phones continues to become a growing concern .,8
1,Formerly it was usual to insulate the rod of the electroscope by passing it through a hole in a cork or mass of sulphur fixed in the top of the glass vessel within which the gold leaves were suspended .,1
0,Be sure to drink plenty of water to prevent running a fever from dehydration .,0
5,The author uses symbolism in order to show the importance of some ideals and main themes of the novel .,7
2,"Accompained by two Seneca Indians , he set out on snow shoes with a forty pound pack of clothing and books to traverse that long and perilous trail .",1
6,A young girl tries to fit in with a clique of popular middle school girls after moving into the guest house of one of their homes .,3
6,"We evaluated the application of these guidelines , focusing on the opinions and experience of the global community of national assessors .",6
6,Another small devision of archers was sent towards Gots to inforse united army .,3
0,"Most of the streaks are caused by meteoroids about the size of a grain of sand , although meteoroids are porous and much less dense than sand .",0
5,This is an online notebook for astronomers and space scientists wanting to become involved in science education .,6
6,"The chavettes are the female of the species , usually have a ' passel of brats with different dads before they turn 20 which ensures the perpetuation of the disease .",4
8,The ending consists of a long speech by the narrator informing us that '' there was no monster . '',6
1,"Side play of the spindle is prevented in one direction by the crank of the handle , and in other directions by a piece of brass tube .",1
4,"This incident was an incursion of illegal aliens from outer space and not U.S , military high-tech black project flying objects .",4
8,"China associates itself with the statement by the representative of South Africa on behalf of the Group of 77 and China , and now my delegation would like to make a few comments on the following issues .",6
0,"Phobia like fear from crowd , fear from insects , fear from height etc all contribute in developing the anxiety disorder .",4
6,"Two days ago , Adept Garazo sighted a wake of ash vultures circling over the foothills of the Redimeres .",4
7,It is an official document providing proof of ownership of a motor vehicle .,8
3,The contaminated buildings that were buried have leaked radiation into the soil .,0
1,The cover of the magazine featured the famous image of Einstein taken in 1947 by American portrait photographer Philippe Halsman .,8
6,It was a cloud of shrieking black bats that was attacking them .,4
6,"Ultimately , this began to shake the confidence of people in the union of the provinces .",4
6,I had a nest of garter snakes in the crack between the sidewalk and foundation last year .,2
0,The JFK baggage system malfunction caused delays for some flights and caused some passengers to simply travel without their things .,0
0,"Suicide is one of the leading causes of death among pre-adolescents and teens , and victims of bullying are at an increased risk for committing suicide .",0
7,"A child is an individual with personal oppinions , feelings and needs , just as adults are , that is what the convention of children 's rights says .",4
6,Someone with a sense of humour decided to help a lodge of beavers in neighbouring Renfrew organize their own campaign .,6
6,"MEP center specialists provide an array of services to companies , from initial assessments prioritizing opportunities for improvement , to implementation projects guiding companies through process improvements , productivity increases , and growth",8
1,Some nails are more difficult to remove than others from the shank of the shoe .,1
2,That big piece of meat was in a can of Bush 's Baked Beans that we had for lunch today .,2
2,"The explosives were in a box covered by sheet metal , while the wooden handle and fuse were those of the stick hand grenade .",1
1,The upper and lower steps of the stairs inside university buildings are clearly marked and are all equipped with at least one handrail .,1
6,"The essays collected in this book -- written by some of the leading experts in the field -- challenge this popular image right at its heart , taking as their starting point that science trades not only in truth , but in fiction , too .",6
0,The deaths of Israelis caused by terror are permanent and irreversible whereas the hardships faced by the Palestinians are temporary and reversible .,0
7,NUS today responded to the Government 's announcement of the long-awaited review of university funding .,7
1,The crust of the planet was flooded with melt and the crater tended to erase itself .,0
0,The overall damage caused by the destruction of land and property for the Wall 's construction has taken many years to recover further .,0
7,We are only interested in the parts of the proposals that pertain to local issues .,6
1,"The red bead on the crank of the toy detaches , posing a choking hazard to young children .",0
6,Las Nubes Coffee is produced by a cooperative of small farmers in southern Costa Rica as part of the Las Nubes Research and Conservation Program of the Faculty of Environmental Studies of York University .,8
0,In relation to the catastrophe caused by the rains of recent days in the Sierra and Coastal zones of Chiapas .,0
1,Viral DNA forms in the livers of ducks transfected with mutant genomes .,8
5,I conducted a training seminar on energy efficiency best practices for engineers at the Pune Municipal Corporation .,7
6,"Large rafters of turkeys have drown by standing out in the rain , looking up at it , with their mouths open .",0
0,The fatal mistake caused a quarrel between different companies .,0
0,Pancreatitis is an inflammation of the pancreas caused by a malfunction involving the digestive enzymes that the pancreas makes .,0
6,"As a fraternity of adults we have a right to question the GM , and should expect a reasonable response .",3
2,"The tiny image of the Renaissance master is hidden in a carafe of wine in his 1597 oil painting Bacchus , one of his most acclaimed works .",2
6,"Day after day , then , he has put himself into a hornets ' nest , or what the Scottish call a bike of bees .",3
0,The greatest amazement was caused by the floats .,0
4,It is set in a future in which the oceans are farmed for food .,8
1,"Although the bore of the trumpet is mostly cylindrical , it is formed from a complex series of tapers , the smallest being at the mouthpiece receiver , and the largest being at the throat of the bell , before the flare for the bell begins .",1
6,"The students are groomed by an expert faculty of respected academicians and proven management professionals , who bring the knowledge and experience of the corporate world to the classroom .",8
8,The manufacturers of pyrometers put up an excellent show .,8
6,This set of principles serves to offer a baseline for quality vocal leadership .,8
6,There was a whole cohort of young professionals working to establish themselves .,6
6,"So when William did cross the Boyne on July 1st 1690 , he had an army consisting of the riffraff of Europe 's mercenaries .",3
2,A body was discovered inside a wall in the Yale University building at 10 Amistad Street .,2
8,Over the entrance to the left circular chapel is the tomb of Pius II -LRB- 1475 -RRB- finished by a follower of the Andrea Bregno .,8
1,"The group made the cover of Rolling Stone magazine on March 29 , 1973 , 3 months after this was released .",8
3,Pet owners have released pythons into the wild when they had grown too large for the owners to care for them .,3
6,This film was taken by B-17 flight personnel during World War Two as the two German saucers attacked a squadron of bombers .,8
6,"Still , we were surprised yesterday by a wake of buzzards perched on a dead copse of trees and haunting Wellfleet Harbor .",3
8,It was an artificial and unworkable creation of intellectuals supported by the great powers .,8
0,"On investigation , however , it was found that all the noise was caused by the arrival of Fred Riemer with an ox-team load of flour .",0
1,"A Chinese food container set on top of something sticky was lifted up and tore , leaving a shred of cardboard glued to the shelf of the refrigerator .",2
2,People look at me as if I 'm crazy talking to a bottle full of wine .,6
1,"I solder a wire onto the rivet of the chassis ground truck , run it into the searchlight , and connect the other end of the wire to the rear of the lamp socket .",1
4,The red colobus groups went away from the chimpanzees when they were alone and no potential association partner was around .,3
3,"In the next step , the chef added sugar into the mix .",5
1,The fundus of the stomach is that part dorsal to the cardiac ostium and refers to either its lumen or its wall .,1
6,"Today , on the way to work , I saw a shrewdness of pink apes being chased by a colony of noctiphobic bats .",6
6,Redwood Canyon is home to the world 's largest grove of sequoias .,4
1,"The rod of the damper passes thru the main stem , so you need to have a top nut with a hole in it -LRB- part 110 in the drawing -RRB- .",1
3,Our ancestors have added high protein into their diet .,8
5,"Next up is the fingerprint scanner , the scanner was cleaned by the UKPS operator with a cloth .",5
3,Several authors have inserted implants into bone that have been subject to higher radiation doses .,8
6,"The translucent blue plastic belied the heady resonance of the instrument , and like a mission of monkeys , several coworkers were lured into the room by the dulcet tones of my accordion .",6
7,"The faded glamour of American roadside diners , cinemas and motels is the subject of a new photography exhibition at the Fox Talbot Museum .",7
1,"FIG , 3 is a fragmentary cross-section taken substantially along the line 3 -- 3 of FIG , 2 and shows the flapper of the closure in its closed position .",1
6,"For the contemporary events there are still opportunities for a few participants , including a team from the moors with a cadge of peregrines and a brace of pointers , to hedgerow hawkers with ferrets and flushing dogs .",6
2,The money-laced comforter was in a suitcase bound for the Middle East aboard a commercial flight .,3
6,"India plans to build a constellation of seven geo-stationary satellites at a cost of Rs 1,600 crore to meet the navigational system requirements in cars , trains and aircraft .",8
6,Their dash raised a flock of morning doves and caused a scurry of ground squirrels into their holes .,0
0,"In addition , soil and river systems have been contaminated by the harsh chemicals used in cocaine production and the air has been polluted by the smoke caused by the burning of jungle and forest for coca bush cultivation .",8
0,The spiral light was caused by the missile .,0
7,The White Paper Full Employment in Australia was the defining document of economic policy in Australia for the 30 years between 1945 and 1975 .,7
7,The sections of the text that explain the scientific method are interesting and could be applied to most areas of life .,6
1,"The resident , who had gone out for a short while when the thieves struck , found the padlock of the flat broken and all the household articles strewn around .",4
1,"To enable the animal to perform this wide range of activities , the beak of the chicken has an extensive nerve supply with numerous mechanoreceptors , thermoreceptors , and nociceptors .",1
6,Melvin Hancock was one of the residents to spot the about 85 pound full-grown coyote and other residents have seen a band of coyotes with a litter of pups .,6
6,"The other stations responded by hiring a cast of precocious cats , ferrets , chimpanzees and marmosets .",8
0,One sad -LRB- excuse the pun -RRB- consequence is that a winter of suffering from SAD adds to the weight gain caused by the antidepressants .,0
0,He is personally responsible for the carnage that has been caused by the fight .,4
8,"It 's called Symform - a stealthy Seattle outfit founded by a pair of ex-Microsoft employees , Praerit Garg and Bassam Tabbara .",8
2,The kit was in a box that measured about 18x11x3 .5 inches .,2
0,It was the destruction of the gold standard by the government that caused the unprecedented collapse in the world economy .,0
6,"The guardianship lay in the hands of his pious mother , the Empress Agnes , until April 1063 , however , when a faction of conspirators , led by Archbishop Anno II of Cologne , abducted the young king , who tried to safe himself by jumping into the Rhine .",3
7,The pain of loneliness is another theme of the book .,7
2,My grandmother came here when she was 17 years old with nothing but a suitcase full of oranges .,3
